POINT_IN_TIME,GROCERYCUSTOMERGUID,StatePopulation,StateAvgInvoiceAmount_28d,StateMeanLatitude,StateMeanLongitude,CustomerInventoryStability_14d28d,CustomerStateSimilarity_28d,CustomerSpend_28d,CustomerAvgInvoiceAmount_28d,Target
2022-04-06 19:36:43,cd76d6f8-905e-4c09-b4d7-b6d09fd6aecb,19,23.06391891891892,43.70680689473684,1.569134052631579,0.9517467718927233,0.8029955269392535,197.85000000000002,32.975,63.41
2022-04-06 23:06:20,3019bdbf-667c-4081-acb5-26cd2d559c5e,3,15.976750000000001,-12.713308333333336,45.18981866666667,0.8985457332801418,0.9405056133334452,395.62999999999994,15.216538461538459,69.75
2022-04-07 00:42:07,07a69c6a-4682-426a-abd2-074f62709e43,56,19.434385964912273,43.45257676785716,5.8482589464285715,1.0,0.7085791768367863,91.39,22.8475,3.48
2022-04-07 07:17:38,a6149b1c-268b-468a-b3b9-bc31070007b0,33,16.136967213114758,45.50019824242425,5.054081242424242,0.9014067249141889,0.7020317406903922,204.57999999999998,20.458,70.83
2022-04-07 13:18:02,c5aba9b4-c5d2-4639-abb7-484de6ab8d85,13,22.24433333333334,48.21144623076923,7.5866732307692315,0.0,0.21792195127597963,10.02,10.02,8.940000000000001
2022-04-07 14:48:15,0b2de469-1034-4a6a-ac20-f040e7e40cbd,13,14.981304347826086,47.18222992307692,4.394402153846154,0.9031876034213748,0.7282954804845293,164.97,7.855714285714286,13.66
2022-04-07 16:18:39,967e4beb-c889-4ff9-9140-66655248bbde,20,20.581025641025636,47.69517750000001,1.2987011499999999,0.9048203354734885,0.7004829328072855,182.83999999999997,15.236666666666665,52.47
2022-04-07 17:26:33,61b207ff-fd50-44fe-b315-29dfefee2d67,183,17.617245179063353,48.74058169945354,2.237558590163934,0.9999999999999998,0.49028808475353075,12.670000000000002,12.670000000000002,7.75
2022-04-07 18:11:03,6b970153-b284-4a4a-a956-ff66abeb5b69,4,11.475000000000003,46.3828,0.676563,0.8073945970298547,0.7545790974665509,108.21,27.0525,28.680000000000003
2022-04-07 18:23:47,34be2f38-fe5b-4c18-863d-178b7ad6ff4e,13,21.01639344262296,48.21144623076923,7.5866732307692315,0.9195795840117348,0.66504513097015,234.87,14.679375,206.70999999999998
2022-04-07 21:08:29,32c91160-71c5-4682-a2a3-454c5507b92b,28,27.176117647058827,50.668771071428566,2.9097149642857145,0.7841515268245522,0.7611050673702202,84.41,16.881999999999998,30.16
2022-04-07 21:27:11,3266fa58-50f8-4564-b95a-8c3d7e2dc8bc,183,17.5823724137931,48.74058169945354,2.237558590163934,0.8723567442899587,0.3840520843776118,24.12,6.03,2.5
2022-04-08 07:39:04,4eb4ee84-ee13-4eec-9c26-61b6eb4ba35b,28,27.02081395348837,50.668771071428566,2.9097149642857145,0.9361111111111111,0.7882683658646477,304.83,33.87,157.51999999999998
2022-04-08 10:29:38,550a1960-1ca0-4965-b85f-227d1b68ccd4,33,15.986776859504133,45.50019824242425,5.054081242424242,0.7815928591437992,0.6192990598891829,162.72000000000003,13.560000000000002,59.54
2022-04-08 10:58:35,ed9730f3-859b-4284-83a4-407032f81332,183,17.501103448275856,48.74058169945354,2.237558590163934,0.3425800798515744,0.6344682007479896,121.99000000000001,30.497500000000002,7.79
2022-04-08 12:43:49,c22fa3eb-55a5-4a4f-9301-38f6b6f0567e,13,14.803260869565218,47.18222992307692,4.394402153846154,0.9211515438308644,0.8037073041835427,206.3,34.38333333333333,115.46000000000001
2022-04-08 13:10:00,5c96089d-95f7-4a12-ab13-e082836253f1,28,26.995172413793103,50.668771071428566,2.9097149642857145,0.35285397667272356,0.6942038016675754,126.05000000000001,31.512500000000003,107.77
2022-04-08 15:37:22,402d0c33-adfa-4bdd-a4be-fce76171466d,13,20.81048387096775,48.21144623076923,7.5866732307692315,0.9495304629444804,0.6349368688699851,305.59999999999997,20.37333333333333,244.48
2022-04-08 15:55:14,5f18f733-ef27-423b-8fb7-6172948c9255,56,19.147491166077735,43.45257676785716,5.8482589464285715,0.7342360411356582,0.5762096844429218,49.03,4.9030000000000005,86.07000000000001
2022-04-08 16:32:18,09fbee0c-521e-40ee-a2ff-8ed4187dcbc4,8,18.92235294117647,48.78977575000001,5.85593875,0.9078084490342059,0.8138264071016658,264.03,26.403,179.49
2022-04-09 00:42:41,38d069c8-794b-4c5a-aaf6-3323f1244752,56,19.630931034482753,43.45257676785716,5.8482589464285715,0.7720070687349516,0.8830007209307571,148.55999999999997,6.752727272727271,121.4
2022-04-09 09:04:45,3019bdbf-667c-4081-acb5-26cd2d559c5e,3,14.479000000000003,-12.713308333333336,45.18981866666667,0.8993319167168817,0.9466197484989497,398.00999999999993,14.214642857142854,68.66
2022-04-09 09:26:40,f6a783f7-5091-46fa-8ebf-aa13ec868234,183,17.224611186903136,48.74058169945354,2.237558590163934,0.9700607078109453,0.5982717070288257,214.85,6.7140625,180.19
2022-04-09 11:58:50,ed56f1f6-310d-4b7c-9f5b-554103282f15,3,23.115000000000002,48.35419866666666,-1.871965,1.0000000000000002,0.8884961554268349,136.54000000000002,45.51333333333334,156.68
2022-04-09 13:52:48,abdef773-ab72-43b6-8e77-050804c1c5fc,183,17.16641791044776,48.74058169945354,2.237558590163934,0.9695125216827402,0.7769474999832909,201.76,18.34181818181818,138.41
2022-04-09 14:06:06,3019bdbf-667c-4081-acb5-26cd2d559c5e,3,14.842307692307694,-12.713308333333336,45.18981866666667,0.8959679846364288,0.9457958113022849,397.69999999999993,14.729629629629628,67.87
2022-04-09 14:27:14,1d93f0fa-e12c-4bfb-b8f2-145b62ac8e73,7,12.933333333333332,49.461131571428574,2.4645957142857142,0.5506673236607643,0.4349491897994396,41.74,10.435,33.81
2022-04-09 15:29:26,38e45da8-b363-4882-b225-1df278f4cf72,7,13.278695652173912,49.461131571428574,2.4645957142857142,1.0,0.4249182927993987,6.0,3.0,8.35
2022-04-09 23:54:31,e65acd7a-c924-40ff-af04-e2703282a50b,183,17.219109311740887,48.74058169945354,2.237558590163934,0.9286104831445943,0.8607316665180242,483.78,12.731052631578947,111.35
2022-04-10 06:05:12,888aa655-927f-41c8-a0ba-7dab2872fca8,6,26.563333333333333,19.829759,-50.017299,0.8939635240150314,0.8358454177815122,203.41,14.529285714285715,129.56
2022-04-10 09:14:27,ec1fd386-ca52-4638-99d4-5cfdddca8913,183,17.2094204851752,48.74058169945354,2.237558590163934,0.7661539466182362,0.5913209914332719,52.28,6.535,59.26
2022-04-10 09:43:49,3671f019-0bb3-46b0-be1b-17e7cf9c5239,1,,44.702976,-0.914111,0.0,0.0,0.0,,9.49
2022-04-10 10:04:33,a7a4aebd-b3ea-4d84-be1b-52e2b22b1fa0,18,16.111860465116283,47.40169961111111,-1.0750383888888893,0.8506310604442775,0.499523222206385,105.0,35.0,10.5
2022-04-10 10:05:04,32dd07d0-2c16-4b34-8cc9-01f258e0b935,183,17.212016129032254,48.74058169945354,2.237558590163934,0.9373849950855587,0.3191789129589875,37.7,2.692857142857143,27.05
2022-04-10 14:43:17,3f575b5f-1b7e-4e36-b923-2b8cfd77cef3,20,20.243999999999996,47.69517750000001,1.2987011499999999,0.7921370648051237,0.6797648052830649,137.22,19.602857142857143,112.74000000000001
2022-04-10 14:50:40,e2034c31-e304-4a0a-983f-4f08ca79c528,33,15.196982758620694,45.50019824242425,5.054081242424242,0.8468438840298473,0.7091923556550361,166.3,27.71666666666667,94.21000000000001
2022-04-10 14:53:59,2b068f1d-d99b-4c2f-a737-46f619a76cc8,13,24.60943396226415,49.39177707692308,0.9345985384615385,0.9626586457690323,0.6540538615546614,30.75,7.6875,56.199999999999996
2022-04-10 15:17:06,aae48cd3-7646-4df6-9700-3ef7f29ec80f,18,15.984318181818185,47.40169961111111,-1.0750383888888893,0.8680755270587972,0.6603303132419589,134.67,19.238571428571426,35.54
2022-04-10 16:49:12,f6a783f7-5091-46fa-8ebf-aa13ec868234,183,17.20007989347536,48.74058169945354,2.237558590163934,0.9687213843388334,0.5999324335452316,235.86999999999998,6.551944444444444,159.17
2022-04-10 16:52:58,fe24af7a-8d7d-42af-9287-5db4e75f3896,183,17.20007989347536,48.74058169945354,2.237558590163934,0.9258200997725514,0.24892072671312218,13.55,6.775,48.34
2022-04-10 17:05:13,5b185248-658c-4dbe-bbb7-70d215fb6a05,14,14.422857142857142,43.40429828571428,3.3301587142857145,0.9704479980448693,0.7875464173556102,142.01999999999998,28.403999999999996,57.13
2022-04-10 17:08:18,28fb4a20-554a-4823-a8b7-d810ebe56b9d,56,19.730168350168345,43.45257676785716,5.8482589464285715,0.9513071061977235,0.4056828933399154,115.31,12.812222222222223,120.77
2022-04-10 19:03:03,575ceb64-e6ef-446d-9a38-929e35e4cbef,9,14.366285714285716,48.90691266666667,4.453320444444444,1.0,0.09972117053875636,2.58,2.58,71.57
2022-04-10 19:11:46,9eb1b37c-a1f8-498c-b201-55c948a5887f,183,17.111382978723395,48.74058169945354,2.237558590163934,0.9380314316792716,0.7790135073803609,349.96000000000004,29.163333333333338,88.17000000000002
2022-04-11 11:27:09,42839dea-155f-46c3-b724-48b4c2328aed,19,22.141153846153845,43.70680689473684,1.569134052631579,0.889108448948774,0.673622718802779,84.49000000000001,21.122500000000002,12.05
2022-04-11 11:44:26,ec683769-e192-418a-934f-12c8c683c8fe,183,17.22402390438246,48.74058169945354,2.237558590163934,0.8756794932870832,0.7783851549061617,199.29000000000002,15.330000000000002,62.379999999999995
2022-04-11 12:45:08,9c23c4e8-f0e8-4aa4-83e9-3d3525461a8f,183,17.10762913907284,48.74058169945354,2.237558590163934,0.9664793255734229,0.77563531859407,157.07000000000002,14.279090909090911,96.65
2022-04-11 13:15:33,df91512e-5c06-4752-a7e2-ff96ce6d13eb,9,14.73029411764706,48.90691266666667,4.453320444444444,0.7071067811865475,0.2956601117231495,11.63,5.815,41.370000000000005
2022-04-11 15:42:24,929e601e-c858-4d45-94ff-f0eb7690dd07,183,17.005245033112573,48.74058169945354,2.237558590163934,0.0,0.2493560815047858,10.99,10.99,14.56
2022-04-11 16:01:43,c6ef9073-3351-4f54-869a-4c926a479520,56,18.963234323432335,43.45257676785716,5.8482589464285715,0.4075881406365519,0.6889887791252445,228.15999999999994,10.864761904761902,55.98
2022-04-11 16:06:31,d0251d4c-f16a-4db2-a4d2-f025cb90b3be,19,21.598552631578947,43.70680689473684,1.569134052631579,0.9261900370531938,0.8824793719791116,568.59,47.3825,227.85000000000002
2022-04-11 16:40:01,0b4abd15-e39a-4e05-8864-a468bcb10348,183,17.055424403183014,48.74058169945354,2.237558590163934,1.0,0.63574339638211,79.49000000000001,39.745000000000005,49.91
2022-04-11 17:40:21,3019bdbf-667c-4081-acb5-26cd2d559c5e,3,15.393055555555556,-12.713308333333336,45.18981866666667,0.8967420927677188,0.9557430454598042,404.69999999999993,14.988888888888887,62.870000000000005
2022-04-11 17:59:45,fadcc70c-8050-47bd-9dee-cafae17f3397,33,15.64087719298246,45.50019824242425,5.054081242424242,0.8253126141202305,0.7634082205516035,126.72,25.344,7.26
2022-04-12 07:10:05,5fc1b467-2962-4f79-9b1f-573cfeecb55c,183,16.983866666666657,48.74058169945354,2.237558590163934,0.2886751345948129,0.20348059559589154,14.44,7.22,2.88
2022-04-12 08:49:57,a807b07b-09e9-4cf3-8ad6-f1fab36db9bd,5,9.375476190476192,49.1855004,-0.5304068000000001,0.9411773678613308,0.9322796931519096,264.32,33.04,110.98000000000002
2022-04-12 09:35:11,7c07de22-ecef-4bf0-a93e-ba6eb307446c,4,10.406071428571432,46.3828,0.676563,0.9591663046625439,0.5353906139825726,38.349999999999994,5.478571428571428,29.86
2022-04-12 16:03:14,cc4220ec-16ab-4bb9-991d-deef994bf27a,183,16.90783819628646,48.74058169945354,2.237558590163934,0.8510057277133877,0.6642375883495749,288.95000000000005,28.895000000000003,171.08
2022-04-12 18:51:40,cbc717fb-858b-46e2-92b3-8482229f3eb6,183,16.99872031662268,48.74058169945354,2.237558590163934,0.0,0.4427228534229509,45.980000000000004,11.495000000000001,85.47
2022-04-12 19:22:27,32c91160-71c5-4682-a2a3-454c5507b92b,28,27.009753086419757,50.668771071428566,2.9097149642857145,0.3374631855732573,0.7592781767087358,92.26,18.452,29.270000000000003
2022-04-13 01:22:48,b5a96648-044f-4927-9877-a7d5a1956811,6,17.634062500000002,19.829759,-50.017299,0.7480940248730513,0.6798852460009915,149.70000000000002,24.950000000000003,132.63
2022-04-13 02:22:39,b5a96648-044f-4927-9877-a7d5a1956811,6,19.59575757575758,19.829759,-50.017299,0.9102364162044398,0.7718632757192069,232.07000000000002,33.152857142857144,50.260000000000005
2022-04-13 07:53:46,8ca9919f-7331-4730-8d68-eb0adc67e3b0,183,16.72887417218542,48.74058169945354,2.237558590163934,0.7790858211083912,0.6149014651595252,161.02999999999997,16.102999999999998,95.22
2022-04-13 11:41:23,4b348211-553b-4831-8463-8a1e936f67d4,183,16.577228116710867,48.74058169945354,2.237558590163934,0.5466081666101212,0.5115342969628283,41.800000000000004,8.360000000000001,29.03
2022-04-13 14:18:20,b21ae11c-83cf-4146-832e-1163413a3295,5,8.660975609756099,49.1855004,-0.5304068000000001,0.9336391861372815,0.7521572852474055,72.42999999999999,2.2634374999999998,18.36
2022-04-13 18:35:41,ec935f5a-078f-4908-8e84-fe18320a8361,28,25.07657894736842,50.668771071428566,2.9097149642857145,0.0,0.516293857972601,61.28,30.64,83.41
2022-04-13 18:54:28,be10bc87-b09e-49ec-a66a-d6a801a29abf,183,16.579021447721168,48.74058169945354,2.237558590163934,0.938572618717412,0.6348582183094748,103.05999999999999,20.612,56.849999999999994
2022-04-13 19:52:28,fccafe20-793f-4000-8482-2f01e5b4ad64,183,16.347278820375326,48.74058169945354,2.237558590163934,0.8957179548750233,0.7074314766692997,42.239999999999995,8.447999999999999,8.52
2022-04-14 08:30:36,9eb1b37c-a1f8-498c-b201-55c948a5887f,183,16.44985135135134,48.74058169945354,2.237558590163934,0.9324767626218599,0.7751507679270089,357.20000000000005,25.514285714285716,70.46000000000001
2022-04-14 10:39:03,ec683769-e192-418a-934f-12c8c683c8fe,183,16.52115902964959,48.74058169945354,2.237558590163934,0.9197878962965461,0.771494461207384,214.05000000000004,19.459090909090914,19.72
2022-04-14 11:28:13,550a1960-1ca0-4965-b85f-227d1b68ccd4,33,15.656000000000004,45.50019824242425,5.054081242424242,0.7029594915666377,0.5278567769004447,146.22,14.622,95.25999999999999
2022-04-14 12:46:00,9a2cedbd-e1db-443f-b410-12f05fe99708,183,16.484110512129373,48.74058169945354,2.237558590163934,0.5669467095138409,0.38284264828919234,18.72,6.239999999999999,40.43
2022-04-14 13:50:26,7026ce5b-ba7f-4804-8a30-700ea501438e,33,15.702072072072077,45.50019824242425,5.054081242424242,0.9303166828745911,0.8163691283792407,115.18,12.797777777777778,64.25
2022-04-14 18:53:28,bb83c4ab-5ea4-4b53-8cb2-b2b200dc4798,183,16.408552097428952,48.74058169945354,2.237558590163934,1.0000000000000002,0.2331271033711655,8.47,4.235,19.64
2022-04-14 19:39:54,217d44e9-d85b-4dba-9847-2c4c071f7303,18,16.71046511627907,47.40169961111111,-1.0750383888888893,0.890870806374748,0.2418367679664199,29.28,9.76,45.69
